Date,Market Price EX1
21/01/2017 13:00,72.01000214
21/01/2017 13:30,71.66999817
21/01/2017 14:00,71.66999817
21/01/2017 14:30,71.66999817
21/01/2017 15:00,71.66999817
21/01/2017 15:30,71.66999817
21/01/2017 16:00,72.01000214
21/01/2017 16:30,101.8199997
21/01/2017 17:00,154.9499969
21/01/2017 17:30,291.5700073
21/01/2017 18:00,121.2300034
21/01/2017 18:30,72.12000275
21/01/2017 19:00,72.11000061
21/01/2017 19:30,72.11000061
21/01/2017 20:00,72.11000061
21/01/2017 20:30,71.77999878
21/01/2017 21:00,71.77999878
21/01/2017 21:30,63.00999832
21/01/2017 22:00,63.00999832
21/01/2017 22:30,60.61000061
21/01/2017 23:00,60.06999969
21/01/2017 23:30,60.06999969
22/01/2017,60.06999969
22/01/2017 00:30,50.59999847
22/01/2017 01:00,47.95000076
22/01/2017 01:30,42.31000137
22/01/2017 02:00,42.31000137
22/01/2017 02:30,41.54000092
22/01/2017 03:00,41.54000092
22/01/2017 03:30,41.54000092
22/01/2017 04:00,41.52999878
22/01/2017 04:30,41.52999878
22/01/2017 05:00,42.31000137
22/01/2017 05:30,43.70000076
22/01/2017 06:00,47.77999878
22/01/2017 06:30,50
22/01/2017 07:00,52.84999847
22/01/2017 07:30,64.55999756
22/01/2017 08:00,68.81999969
22/01/2017 08:30,67.61000061
22/01/2017 09:00,66.84999847
22/01/2017 09:30,68.65000153
22/01/2017 10:00,69.69999695
22/01/2017 10:30,69.48999786
22/01/2017 11:00,69.23999786
22/01/2017 11:30,69.33999634
22/01/2017 12:00,69.51000214
22/01/2017 12:30,70.22000122
22/01/2017 13:00,70.22000122
22/01/2017 13:30,67.76999664
22/01/2017 14:00,66.94999695
22/01/2017 14:30,68.51000214
22/01/2017 15:00,69.48999786
22/01/2017 15:30,68.41000366
22/01/2017 16:00,68.94000244
22/01/2017 16:30,70.22000122
22/01/2017 17:00,107.4899979
22/01/2017 17:30,249.0599976
22/01/2017 18:00,136.4700012
22/01/2017 18:30,107.4899979
22/01/2017 19:00,107.4899979
22/01/2017 19:30,107.4899979
22/01/2017 20:00,70.19999695
22/01/2017 20:30,70.19999695
22/01/2017 21:00,67.81999969
22/01/2017 21:30,65.44000244
22/01/2017 22:00,58.74000168
22/01/2017 22:30,52.84999847
22/01/2017 23:00,51.43999863
22/01/2017 23:30,51.20000076
23/01/2017,51.20000076
23/01/2017 00:30,49.59000015
23/01/2017 01:00,49.59000015
23/01/2017 01:30,41.81000137
23/01/2017 02:00,41.06999969
23/01/2017 02:30,41.06999969
23/01/2017 03:00,35.43000031
23/01/2017 03:30,35.43000031
23/01/2017 04:00,34.65000153
23/01/2017 04:30,34.65000153
23/01/2017 05:00,35.43000031
23/01/2017 05:30,35.43000031
23/01/2017 06:00,42
23/01/2017 06:30,48.75
23/01/2017 07:00,51.15999985
23/01/2017 07:30,52.77999878
23/01/2017 08:00,60
23/01/2017 08:30,60
23/01/2017 09:00,52.77999878
23/01/2017 09:30,55.65999985
23/01/2017 10:00,55.65999985
23/01/2017 10:30,60.16999817
23/01/2017 11:00,60.06999969
23/01/2017 11:30,55.65999985
23/01/2017 12:00,60.59000015
23/01/2017 12:30,60.86999893
23/01/2017 13:00,60.65000153
23/01/2017 13:30,55.65999985
23/01/2017 14:00,55.65999985
23/01/2017 14:30,55.65999985
23/01/2017 15:00,55.65999985
23/01/2017 15:30,55.65999985
23/01/2017 16:00,62.13999939
23/01/2017 16:30,66.23000336
23/01/2017 17:00,150.0399933
23/01/2017 17:30,212.0599976
23/01/2017 18:00,187.9700012
23/01/2017 18:30,69.04000092
23/01/2017 19:00,66.23000336
23/01/2017 19:30,66.23000336
23/01/2017 20:00,63.31000137
23/01/2017 20:30,62.29999924
23/01/2017 21:00,55.65999985
23/01/2017 21:30,52.77999878
23/01/2017 22:00,52.33000183
23/01/2017 22:30,51.20000076
23/01/2017 23:00,50.00999832
23/01/2017 23:30,49.04000092
24/01/2017,48.75
24/01/2017 00:30,42
24/01/2017 01:00,42
24/01/2017 01:30,34.93999863
24/01/2017 02:00,34.93999863
24/01/2017 02:30,34.65000153
24/01/2017 03:00,34.65000153
24/01/2017 03:30,34.65000153
24/01/2017 04:00,34.65000153
24/01/2017 04:30,34.36999893
24/01/2017 05:00,34.93999863
24/01/2017 05:30,34.93999863
24/01/2017 06:00,45.13999939
24/01/2017 06:30,50.11000061
24/01/2017 07:00,51.56000137
24/01/2017 07:30,57.52000046
24/01/2017 08:00,59.54999924
24/01/2017 08:30,57.52000046
24/01/2017 09:00,57.52000046
24/01/2017 09:30,71.79000092
24/01/2017 10:00,71.79000092
24/01/2017 10:30,71.79000092
24/01/2017 11:00,71.79000092
24/01/2017 11:30,71.79000092
24/01/2017 12:00,77.30000305
24/01/2017 12:30,71.79000092
24/01/2017 13:00,71.79000092
24/01/2017 13:30,71.76999664
24/01/2017 14:00,71.76999664
24/01/2017 14:30,71.76999664
24/01/2017 15:00,71.76999664
24/01/2017 15:30,71.76999664
24/01/2017 16:00,102.9300003
24/01/2017 16:30,115.4000015
24/01/2017 17:00,136.1999969
24/01/2017 17:30,145.7700043
24/01/2017 18:00,148.6600037
24/01/2017 18:30,136.2100067
24/01/2017 19:00,121.1200027
24/01/2017 19:30,107.2099991
24/01/2017 20:00,71.76999664
24/01/2017 20:30,57.52000046
24/01/2017 21:00,53.22000122
24/01/2017 21:30,53.22000122
24/01/2017 22:00,53.22000122
24/01/2017 22:30,52.72999954
24/01/2017 23:00,50.11000061
24/01/2017 23:30,50.11000061
25/01/2017,40.27000046
25/01/2017 00:30,40.27000046
25/01/2017 01:00,40.27000046
25/01/2017 01:30,34.75
25/01/2017 02:00,34.45999908
25/01/2017 02:30,34.45999908
25/01/2017 03:00,34.15000153
25/01/2017 03:30,34.15000153
25/01/2017 04:00,34.15000153
25/01/2017 04:30,34.15000153
25/01/2017 05:00,33.54999924
25/01/2017 05:30,32.61999893
25/01/2017 06:00,33.45999908
25/01/2017 06:30,35.15000153
25/01/2017 07:00,35.15000153
25/01/2017 07:30,50.11000061
25/01/2017 08:00,50.45999908
25/01/2017 08:30,52.25
25/01/2017 09:00,50.45999908
25/01/2017 09:30,52.25
25/01/2017 10:00,52.25
25/01/2017 10:30,52.25
